Date,Benchmark
2022-02-11,22847.57
2022-02-14,22103.72
2022-02-15,22726.82
2022-02-16,22706.7
2022-02-17,22682.48
2022-02-18,22588.37
2022-02-21,22419.75
2022-02-22,22254.97
2022-02-23,22282.64
2022-02-24,21159.69
2022-02-25,21793.49
2022-02-28,21978.65
2022-03-02,21812.5
2022-03-03,21714.47
2022-03-04,21341.5
2022-03-07,20836.23
2022-03-08,21055.17
2022-03-09,21477.68
2022-03-10,21799.49
2022-03-11,21873.99
2022-03-14,22085.19
2022-03-15,21841.28
2022-03-16,22250.14
2022-03-17,22618.83
2022-03-21,22437.28
2022-03-22,22624.23
2022-03-23,22579.87
2022-03-24,22586.94
2022-03-25,22513.87
2022-03-28,22551.67
2022-03-29,22684.14
2022-03-30,22892.81
2022-03-31,22889.14
2022-04-01,23185.39
2022-04-04,23642.61
2022-04-05,23653.78
2022-04-06,23557.6
2022-04-07,23362.93
2022-04-08,23579.95
2022-04-11,23553.95
2022-04-12,23306.86
2022-04-13,23266.65
2022-04-18,22940.09
2022-04-19,22634.01
2022-04-20,22824.1
2022-04-21,23137.67
2022-04-22,22893.2
2022-04-25,22552.63
2022-04-26,22899.02
2022-04-27,22680.26
2022-04-28,22926.74
2022-04-29,22726.01
2022-05-02,22653.68
2022-05-04,22126.53
2022-05-05,22130.39
2022-05-06,21746.45
2022-05-09,21509.71
2022-05-10,21301.05
2022-05-11,21171.75
2022-05-12,20714.03
2022-05-13,20723.68
2022-05-16,20877.04
2022-05-17,21423.03
2022-05-18,21410.98
2022-05-19,20845.9
2022-05-20,21375.43
2022-05-23,21284.62
2022-05-24,21148.4
2022-05-25,20912.97
2022-05-26,21131.35
2022-05-27,21363.35
2022-05-30,21797.25
2022-05-31,21765.82
2022-06-01,21709.49
2022-06-02,21841.16
2022-06-03,21702.58
2022-06-06,21666.17
2022-06-07,21483.6
2022-06-08,21483.6
2022-06-09,21551.0
2022-06-10,21250.32
2022-06-13,20687.8
2022-06-14,20644.23
2022-06-15,20646.77
2022-06-16,20197.0
2022-06-17,20052.33
2022-06-20,19985.84
2022-06-21,20435.5
2022-06-22,20136.4
2022-06-23,20339.15
2022-06-24,20561.02
2022-06-27,20749.4
2022-06-28,20779.92
2022-06-29,20708.33
2022-06-30,20667.27
2022-07-01,20678.08
2022-07-04,20802.77
2022-07-05,20787.26
2022-07-06,21048.95
2022-07-07,21257.79
2022-07-08,21355.42
2022-07-11,21446.79
2022-07-12,21281.05
2022-07-13,21200.87
2022-07-14,21171.19
2022-07-15,21306.94
2022-07-18,21606.99
2022-07-19,21714.15
2022-07-20,21888.95
2022-07-21,22064.83
2022-07-22,22165.12
2022-07-25,22077.13
2022-07-26,21864.15
2022-07-27,22053.68
2022-07-28,22374.32
2022-07-29,22678.29
2022-08-01,22960.55
2022-08-02,23008.71
2022-08-03,23012.66
2022-08-04,23035.97
2022-08-05,23048.31
2022-08-08,23199.97
2022-08-10,23191.7
2022-08-11,23369.29
2022-08-12,23440.39
2022-08-16,23657.0
2022-08-17,23809.95
2022-08-18,23858.77
2022-08-19,23602.41
2022-08-22,23238.86
2022-08-23,23376.55
2022-08-24,23453.99
2022-08-25,23392.71
2022-08-26,23465.33
2022-08-29,23194.58
2022-08-30,23740.37
2022-09-01,23564.7
2022-09-02,23550.07
2022-09-05,23693.79
2022-09-06,23722.71
2022-09-07,23732.85
2022-09-08,23921.0
2022-09-09,23962.62
2022-09-12,24133.13
2022-09-13,24276.42
2022-09-14,24215.82
2022-09-15,24139.94
2022-09-16,23618.75
2022-09-19,23696.71
2022-09-20,23971.12
2022-09-21,23802.29
2022-09-22,23763.44
2022-09-23,23333.25
2022-09-26,22818.87
2022-09-27,22821.33
2022-09-28,22656.0
2022-09-29,22627.96
2022-09-30,22979.45
2022-10-03,22683.76
2022-10-04,23190.95
2022-10-06,23326.09
2022-10-07,23300.77
2022-10-10,23168.98
2022-10-11,22812.98
2022-10-12,22980.4
2022-10-13,22825.98
2022-10-14,22957.38
2022-10-17,23100.15
2022-10-18,23333.17
2022-10-19,23354.01
2022-10-20,23421.44
2022-10-21,23373.43
2022-10-24,23555.8
2022-10-25,23492.95
2022-10-27,23638.82
2022-10-28,23634.83
2022-10-31,23919.76
2022-11-01,24098.84
2022-11-02,24037.05
2022-11-03,24017.67
2022-11-04,24089.43
2022-11-07,24220.28
2022-11-09,24148.28
2022-11-10,23950.94
2022-11-11,24275.37
2022-11-14,24277.12
2022-11-15,24345.02
2022-11-16,24297.65
2022-11-17,24195.57
2022-11-18,24124.3
2022-11-22,24060.5
2022-11-23,24105.44
2022-11-24,24326.89
2022-11-25,24398.91
2022-11-28,24487.63
2022-11-29,24531.13
2022-11-30,24738.49
2022-12-01,24828.21
2022-12-02,24765.44
2022-12-05,24771.15
2022-12-06,24702.36
2022-12-07,24608.0
2022-12-08,24684.18
2022-12-09,24531.62
2022-12-12,24555.31
2022-12-13,24673.99
2022-12-14,24765.99
2022-12-15,24486.8
2022-12-16,24258.0
2022-12-19,24442.38
2022-12-20,24397.44
2022-12-21,24089.23
2022-12-22,23940.18
2022-12-23,23342.13
2022-12-26,23733.97
2022-12-27,23919.81
2022-12-28,23942.23
2022-12-29,24023.53
2022-12-30,23967.12
2023-01-02,24083.14
2023-01-03,24136.79
2023-01-04,23881.12
2023-01-05,23870.5
2023-01-06,23693.33
2023-01-09,23693.33
2023-01-10,23775.95
2023-01-11,23738.93
2023-01-12,23738.93
2023-01-13,23808.34
2023-01-16,23808.34
2023-01-17,23885.99
2023-01-18,23994.91
2023-01-19,23924.61
2023-01-20,23813.19
2023-01-23,23899.01
2023-01-24,23876.66
2023-01-25,23541.16
2023-01-27,23080.08
2023-01-30,23048.29
2023-01-31,23175.05
2023-02-01,23038.8
2023-02-02,23026.24
2023-02-03,23217.58
2023-02-06,23174.09
2023-02-07,23125.02
2023-02-08,23322.64
2023-02-09,23325.42
2023-02-10,23304.12
2023-02-13,23125.41
2023-02-14,23231.75
2023-02-15,23352.25
2023-02-16,23420.94
2023-02-17,23298.25
2023-02-20,23197.0
2023-02-21,23158.96
2023-02-22,22830.35
2023-02-23,22775.81
2023-02-24,22719.84
2023-02-27,22592.89
2023-02-28,22546.35
2023-03-01,22773.28
2023-03-02,22652.74
2023-03-03,22943.96
2023-03-06,23108.97
2023-03-08,23172.99
2023-03-09,22989.73
2023-03-10,22797.01
2023-03-13,22446.97
2023-03-14,22298.04
2023-03-15,22238.83
2023-03-16,22254.68
2023-03-17,22395.26
2023-03-20,22234.47
2023-03-21,22380.86
2023-03-22,22456.46
2023-03-23,22368.83
2023-03-24,22176.11
2023-03-27,22150.83
2023-03-28,22071.73
2023-03-29,22279.71
2023-03-31,22609.54
2023-04-03,22678.03
2023-04-05,22844.93
2023-04-06,22922.21
2023-04-10,22970.96
2023-04-11,23090.27
2023-04-12,23205.72
2023-04-13,23227.12
2023-04-17,23149.56
2023-04-18,23138.2
2023-04-19,23075.89
2023-04-20,23083.44
2023-04-21,23061.48
2023-04-24,23190.5
2023-04-25,23230.2
2023-04-26,23290.3
2023-04-27,23415.66
2023-04-28,23643.94
2023-05-02,23770.12
2023-05-03,23732.29
2023-05-04,23932.9
2023-05-05,23735.76
2023-05-08,23966.42
2023-05-09,23956.36
2023-05-10,24027.2
2023-05-11,24055.22
2023-05-12,24044.99
2023-05-15,24157.41
2023-05-16,24100.95
2023-05-17,23998.15
2023-05-18,23897.44
2023-05-19,23970.65
2023-05-22,24120.68
2023-05-23,24184.07
2023-05-24,24139.55
2023-05-25,24200.87
2023-05-26,24420.97
2023-05-29,24538.66
2023-05-30,24580.88
2023-05-31,24538.09
2023-06-01,24528.9
2023-06-02,24622.76
2023-06-05,24698.02
2023-06-06,24727.42
2023-06-07,24927.81
2023-06-08,24794.46
2023-06-09,24728.83
2023-06-12,24809.86
2023-06-13,24995.38
2023-06-14,25051.74
2023-06-15,25016.49
2023-06-16,25210.05
2023-06-19,25152.76
2023-06-20,25242.91
2023-06-21,25307.38
2023-06-22,25151.71
2023-06-23,24951.37
2023-06-26,25036.52
2023-06-27,25188.25
2023-06-28,25365.6
2023-06-30,25605.81
2023-07-03,25758.55
2023-07-04,25802.39
2023-07-05,25866.77
2023-07-06,26019.5
2023-07-07,25819.68
2023-07-10,25802.98
2023-07-11,25951.75
2023-07-12,25941.03
2023-07-13,25915.16
2023-07-14,26140.06
2023-07-17,26306.4
2023-07-18,26306.44
2023-07-19,26433.69
2023-07-20,26576.66
2023-07-21,26363.76
2023-07-24,26302.9
2023-07-25,26352.58
2023-07-26,26474.86
2023-07-27,26390.08
2023-07-28,26439.89
2023-07-31,26612.52
2023-08-01,26600.66
2023-08-02,26308.16
2023-08-03,26176.98
2023-08-04,26362.94
2023-08-07,26465.57
2023-08-08,26454.63
2023-08-09,26551.16
2023-08-10,26451.46
2023-08-11,26335.87
2023-08-14,26285.2
2023-08-16,26328.16
2023-08-17,26249.46
2023-08-18,26183.37
2023-08-21,26337.03
2023-08-22,26420.68
2023-08-23,26491.09
2023-08-24,26459.92
2023-08-25,26289.91
2023-08-28,26374.96
2023-08-29,26456.41
2023-08-30,26521.52
2023-08-31,26451.77
2023-09-01,26687.23
2023-09-04,26853.57
2023-09-05,26964.77
2023-09-06,27015.63
2023-09-07,27173.35
2023-09-08,27333.04
2023-09-11,27592.63
2023-09-12,27291.38
2023-09-13,27394.9
2023-09-14,27515.02
2023-09-15,27612.99
2023-09-18,27531.77
2023-09-20,27275.34
2023-09-21,27047.52
2023-09-22,26981.05
2023-09-25,26999.45
2023-09-27,27107.39
2023-09-28,26840.81
2023-09-29,27031.74
2023-10-03,26972.02
2023-10-04,26766.76
2023-10-05,26880.39
2023-10-06,27033.29
2023-10-09,26773.95
2023-10-10,27048.54
2023-10-11,27211.1
2023-10-12,27230.45
2023-10-13,27184.52
2023-10-16,27188.68
2023-10-17,27305.47
2023-10-18,27112.09
2023-10-19,27061.52
2023-10-20,26905.17
2023-10-23,26404.83
2023-10-25,26217.58
2023-10-26,25896.34
2023-10-27,26225.88
2023-10-30,26320.74
2023-10-31,26281.76
2023-11-01,26176.34
2023-11-02,26428.25
2023-11-03,26603.2
2023-11-06,26852.91
2023-11-07,26897.88
2023-11-08,27010.76
2023-11-09,26947.4
2023-11-10,27007.31
2023-11-12,27170.84
2023-11-13,27105.14
2023-11-15,27402.22
2023-11-16,27539.17
2023-11-17,27551.74
2023-11-20,27510.09
2023-11-21,27594.87
2023-11-22,27595.66
2023-11-23,27614.05
2023-11-24,27621.9
2023-11-28,27775.75
2023-11-29,28029.82
2023-11-30,28161.16
2023-12-01,28360.55
2023-12-04,28882.17
2023-12-05,29101.4
2023-12-06,29244.57
2023-12-07,29281.91
2023-12-08,29281.34
2023-12-11,29385.81
2023-12-12,29255.2
2023-12-13,29356.39
2023-12-14,29704.91
2023-12-15,29972.97
2023-12-18,29989.39
2023-12-19,30010.85
2023-12-20,29400.59
2023-12-21,29654.71
2023-12-22,29831.49
2023-12-26,29978.9
2023-12-27,30210.78
2023-12-28,30370.94
2023-12-29,30417.8
2024-01-02,30400.92
2024-01-03,30320.7
2024-01-04,30593.27
2024-01-05,30670.51
2024-01-08,30399.86
2024-01-09,30465.39
2024-01-10,30556.65
2024-01-11,30660.78
2024-01-12,30913.19
2024-01-15,31132.31
2024-01-16,31041.51
2024-01-17,30509.29
2024-01-18,30395.29
2024-01-19,30703.17
2024-01-20,30696.16
2024-01-24,30460.23
2024-01-25,30369.59
2024-01-29,30868.87
2024-01-30,30654.14
2024-01-31,31011.17
2024-02-01,30972.56
2024-02-02,31181.94
2024-02-05,31092.89
2024-02-06,31378.02
2024-02-07,31497.14
2024-02-08,31317.58
2024-02-09,31279.68
2024-02-12,30831.81
2024-02-13,31000.76
2024-02-14,31219.36
2024-02-15,31403.73
2024-02-16,31609.27
2024-02-19,31728.7
2024-02-20,31781.65
2024-02-21,31557.54
2024-02-22,31802.39
2024-02-23,31849.62
2024-02-26,31759.23
2024-02-27,31817.3
2024-02-28,31390.09
2024-02-29,31499.31
2024-03-01,31906.58
2024-03-02,32018.73
2024-03-04,32035.51
2024-03-05,31957.1
2024-03-06,31953.91
2024-03-07,32040.62
2024-03-11,31811.65
2024-03-12,31627.67
2024-03-13,30804.35
2024-03-14,31227.76
2024-03-15,31085.07
2024-03-16,32026.71
2024-03-18,31113.75
2024-03-19,30749.48
2024-03-20,30783.19
2024-03-21,31199.42
2024-03-22,31353.21
2024-03-27,31499.32
2024-04-02,32256.66
2024-04-03,32313.03
2024-04-04,32405.59
2024-04-05,32484.71
2024-04-08,32647.88
2024-04-09,32603.32
2024-04-10,32798.55
2024-04-12,32532.43
2024-04-15,32114.13
2024-04-16,32026.71
2024-04-18,31872.54
2024-04-19,31967.61
2024-04-22,32265.09
2024-04-23,32387.08
2024-04-24,32509.43
2024-04-25,32724.61
2024-04-26,32919.57
2024-04-30,32927.38
2024-05-02,33063.0
2024-05-03,32868.94
2024-05-07,32365.34
2024-05-08,32473.36
2024-05-09,31908.53
2024-05-13,32197.97
2024-05-14,32469.95
2024-05-16,32860.88
2024-05-17,33073.63
2024-05-18,33199.1
2024-05-21,33266.91
2024-05-22,33357.18
2024-05-23,33752.67
2024-05-24,33744.48
2024-05-27,33759.03
2024-05-28,33593.17
2024-05-29,33387.37
2024-05-30,33045.31
2024-05-31,33168.2
2024-06-04,31956.22
2024-06-05,33104.99
2024-06-06,33104.99
2024-06-07,34221.81
2024-06-10,34291.15
2024-06-12,34536.95
2024-06-13,34715.59
2024-06-14,34943.92
2024-06-18,35127.1
2024-06-19,34963.41
2024-06-20,35096.03
2024-06-21,34991.85
2024-06-24,35075.14
2024-06-25,35204.26
2024-06-26,35308.41
2024-06-28,35506.97
2024-07-01,35771.61
2024-07-02,35693.16
2024-07-05,36187.04
2024-07-08,36161.2
2024-07-09,36314.78
2024-07-10,36173.97
2024-07-11,36217.5
2024-07-12,36362.3
2024-07-15,36542.56
2024-07-16,36536.66
2024-07-18,36546.2
2024-07-19,35989.82
2024-07-22,36130.29
2024-07-23,36011.83
2024-07-24,36101.16
2024-07-25,36094.83
2024-07-26,36686.77
2024-07-29,36848.02
2024-07-30,36923.23
2024-07-31,37066.08
2024-08-01,37029.53
2024-08-02,36647.21
2024-08-05,35519.5
2024-08-06,35364.14
2024-08-07,36012.32
2024-08-08,35786.64
2024-08-09,36133.36
2024-08-12,36135.49
2024-08-13,35804.66
2024-08-14,35754.3
2024-08-16,36365.97
2024-08-19,36503.86
2024-08-20,36726.55
2024-08-21,36866.43
2024-08-22,36980.53
2024-08-23,36949.74
2024-08-26,37175.56
2024-08-27,37243.6
2024-08-28,37261.15
2024-08-29,37285.57
2024-08-30,37449.92
2024-09-02,37491.24
2024-09-03,37535.12
2024-09-04,37472.7
2024-09-05,37494.75
2024-09-06,37045.67
2024-09-09,37084.59
2024-09-10,37307.88
2024-09-11,37130.71
2024-09-12,37724.21
2024-09-13,37757.92
2024-09-16,37821.03
2024-09-17,37824.52
2024-09-18,37712.14
2024-09-19,37642.28
2024-09-20,38179.29
2024-09-23,38472.29
2024-09-24,38488.87
2024-09-25,38460.31
2024-09-26,38658.58
2024-09-27,38646.95
2024-09-30,38261.39
2024-10-03,37488.51
2024-10-04,37140.49
2024-10-07,36583.47
2024-10-08,37105.17
2024-10-09,37242.54
2024-10-10,37240.29
2024-10-11,37261.17
2024-10-14,37443.97
2024-10-15,37457.6
2024-10-16,37358.9
2024-10-17,36891.5
2024-10-18,36994.04
2024-10-21,36713.97
2024-10-22,36008.15
2024-10-23,36050.23
2024-10-24,35966.15
2024-10-25,35510.88
2024-10-28,35749.31
2024-10-29,35992.9
2024-10-30,35921.77
2024-10-31,35830.98
2024-11-01,36042.89
2024-11-04,35561.76
2024-11-05,35816.9
2024-11-06,36377.55
2024-11-07,36023.67
2024-11-08,35771.65
2024-11-11,35685.95
2024-11-12,35275.39
2024-11-13,34618.08
2024-11-14,34699.38
2024-11-18,34599.09
2024-11-21,34476.59
2024-11-22,35116.0
2024-11-25,35635.18
2024-11-26,35649.51
2024-11-27,35853.83
2024-11-28,35573.8
2024-11-29,35847.4
2024-12-02,36082.61
2024-12-03,36374.88
2024-12-04,36499.26
2024-12-05,36781.26
2024-12-06,36835.17
2024-12-09,36803.45
2024-12-10,36839.6
2024-12-11,36907.95
2024-12-12,36747.2
2024-12-13,36909.23
2024-12-16,36898.98
2024-12-17,36493.34
2024-12-18,36238.39
2024-12-19,35950.45
2024-12-20,35266.62
2024-12-23,35413.41
2024-12-24,35401.02
2024-12-26,35444.76
2024-12-27,35468.25
2024-12-30,35329.04
2024-12-31,35357.9
2025-01-01,35526.08
2025-01-02,36060.05
2025-01-03,35883.72
2025-01-06,35120.87
2025-01-07,35304.55
2025-01-08,35131.01
2025-01-09,34838.29
2025-01-10,34447.06
2025-01-13,33569.22
2025-01-14,33944.68
2025-01-15,34055.47
2025-01-16,34313.8
2025-01-17,34278.13
2025-01-20,34481.71
2025-01-21,33887.69
2025-01-22,33829.92
2025-01-23,34053.66
2025-01-24,33707.25
2025-01-27,33062.34
2025-01-28,33084.22
2025-01-29,33593.2
2025-01-30,33676.11
2025-01-31,34130.93
2025-02-01,34132.24
2025-02-03,33849.51
2025-02-04,34363.72
2025-02-05,34453.97
2025-02-06,34279.63
2025-02-07,34246.84
2025-02-10,33812.23
2025-02-11,33146.32
2025-02-12,33091.14
2025-02-13,33086.76
2025-02-14,32659.9
2025-02-17,32691.24
2025-02-18,32627.75
2025-02-19,32817.74
2025-02-20,32975.85
2025-02-21,32753.5
2025-02-24,32402.38
2025-02-25,32323.82
2025-02-27,32160.49
2025-02-28,31473.37
2025-03-03,31498.76
2025-03-04,31531.88
2025-03-05,32068.0
2025-03-06,32369.7
2025-03-07,32364.23
2025-03-11,32142.17
2025-03-12,32081.82
2025-03-13,31942.25
2025-03-17,32119.96
2025-03-18,32703.97
2025-03-19,33033.14
2025-03-20,33358.7
2025-03-21,33681.84
2025-03-24,34100.12
2025-03-25,33941.26
2025-03-26,33685.64
2025-03-27,33895.46
2025-03-28,33787.56
2025-04-01,33361.96
2025-04-02,33670.61
2025-04-03,33635.56
2025-04-04,32942.09
2025-04-07,31834.33
2025-04-08,32428.26
2025-04-09,32231.86
2025-04-11,32859.13
2025-04-15,33692.8
2025-04-16,33890.74
2025-04-17,34329.58
2025-04-21,34842.91
2025-04-22,34968.69
2025-04-23,35210.27
2025-04-24,35120.1
2025-04-25,34594.15
2025-04-28,34999.51
2025-04-29,35016.37
2025-04-30,34886.08
2025-05-02,34848.28
2025-05-05,35147.86
2025-05-06,34770.1
2025-05-07,34953.84
2025-05-08,34590.6
2025-05-09,34326.37
2025-05-12,35650.0
2025-05-13,35393.94
2025-05-14,35632.27
2025-05-15,36090.63
2025-05-16,36232.61
2025-05-19,36224.52
2025-05-20,35780.62
2025-05-21,36010.7
2025-05-22,35797.03
2025-05-23,36092.88
2025-05-26,36294.53
2025-05-27,36149.56
2025-05-28,36105.43
2025-05-29,36236.36
2025-05-30,36160.26
2025-06-02,36211.9
2025-06-03,36024.39
2025-06-04,36185.79
2025-06-05,36386.82
2025-06-06,36753.75
2025-06-09,37016.25
2025-06-10,37032.96
2025-06-11,37030.15
2025-06-12,36568.42
2025-06-13,36348.18
2025-06-16,36648.19
2025-06-17,36468.69
2025-06-18,36379.4
2025-06-19,36123.39
2025-06-20,36565.82
2025-06-23,36507.74
2025-06-24,36687.65
2025-06-25,36979.23
2025-06-26,37329.53
2025-06-27,37526.73
2025-06-30,37522.38
2025-07-01,37519.71
2025-07-02,37411.42
2025-07-03,37371.0
2025-07-04,37443.2
2025-07-07,37426.49
2025-07-08,37461.97
2025-07-09,37438.19
2025-07-10,37302.43
2025-07-11,37005.03
2025-07-14,37047.2
2025-07-15,37270.09
2025-07-16,37309.4
2025-07-17,37225.68
2025-07-18,37010.28
2025-07-21,37174.68
2025-07-22,37083.15
2025-07-23,37254.92
2025-07-24,37054.58
2025-07-25,36612.62
2025-07-28,36349.32
2025-07-29,36605.74
2025-07-30,36647.67
2025-07-31,36461.71
2025-08-01,36086.49
2025-08-05,36288.64
2025-08-06,36081.74
2025-08-07,36126.45
2025-08-08,35729.39
2025-08-11,36032.97
2025-08-12,35945.46
2025-08-14,36135.65
2025-08-18,36537.05
2025-08-19,36753.67
2025-08-20,36875.67
2025-08-21,36869.09
2025-08-22,36639.05
2025-08-25,36737.52
2025-08-26,36286.08
2025-08-28,35924.5
2025-08-29,35799.38
2025-09-01,36198.88
2025-09-02,36216.3
2025-09-03,36439.98
2025-09-04,36373.3
2025-09-05,36388.38
2025-09-08,36467.99
2025-09-09,36580.32
2025-09-10,36780.0
2025-09-11,36825.45
2025-09-12,36965.52
2025-09-15,37006.74
2025-09-16,37251.37
2025-09-17,37372.44
2025-09-18,37490.1
2025-09-19,37439.3
2025-09-22,37272.18
2025-09-23,37182.63
2025-09-24,36948.25
2025-09-25,36699.82
2025-09-26,36206.84
2025-09-29,36248.22
2025-09-30,36248.22
2025-10-01,36549.8
2025-10-03,36708.39
2025-10-06,36934.66
2025-10-07,36998.14
2025-10-08,36838.5
2025-10-09,37049.58
2025-10-10,37202.44
2025-10-14,36957.77
2025-10-15,37268.03
2025-10-16,37565.29
2025-10-17,37622.31
2025-10-20,37812.39
2025-10-21,37881.08
2025-10-23,37876.13
2025-10-24,37766.89
2025-10-27,38030.32
2025-10-28,37985.14
2025-10-29,38208.18
2025-10-30,38030.97
2025-10-31,37822.45
2025-11-03,37983.99
2025-11-04,37768.49
2025-11-06,37510.82
2025-11-07,37532.2
2025-11-10,37656.69
2025-11-11,37794.11
2025-11-12,38040.22
2025-11-13,38007.3
2025-11-14,38041.15
2025-11-17,38229.8
2025-11-18,38023.56
2025-11-19,38154.25
2025-11-20,38264.88
2025-11-21,37970.16
2025-11-24,37785.5
2025-11-25,37754.36
2025-11-26,38234.47
2025-11-27,38222.54
2025-11-28,38199.35
2025-12-01,38182.16
2025-12-02,38022.2
2025-12-03,37853.13
2025-12-04,37892.73
2025-12-05,38043.05
2025-12-08,37549.77
2025-12-09,37533.89
2025-12-10,37362.36
2025-12-11,37589.1
2025-12-12,37869.0
2025-12-15,37867.37
2025-12-16,37619.88
2025-12-17,37501.66
2025-12-18,37494.35
2025-12-19,37791.42
2025-12-22,38094.83
2025-12-23,38138.72
2025-12-24,38067.12
2025-12-26,37955.38
2025-12-29,37798.74
2025-12-30,37777.45
2025-12-31,38101.06
2026-01-01,38161.77
2026-01-02,38464.1
2026-01-05,38399.37
2026-01-06,38322.83
2026-01-07,38332.63
2026-01-08,37795.55
2026-01-09,37455.92
2026-01-12,37524.71
2026-01-13,37477.21
2026-01-14,37469.5
2026-01-16,37498.02
2026-01-19,37319.93
2026-01-20,36638.57
2026-01-22,36738.03
2026-01-23,36255.23
2026-01-27,36436.73
2026-01-28,36856.46
2026-01-29,36940.9
2026-01-30,36853.92
2026-02-01,36106.27
2026-02-02,36466.76
2026-02-03,37439.87
2026-02-04,37582.1
2026-02-05,37388.0
2026-02-06,37429.3
2026-02-09,37830.83
2026-02-10,37944.59
2026-02-11,37995.17
2026-02-12,37785.12
2026-02-13,37245.02
2026-02-16,37500.33
2026-02-17,37608.58
2026-02-18,37783.04
2026-02-19,37226.45
2026-02-20,37384.87
2026-02-23,37528.69
2026-02-24,37240.51
2026-02-25,37399.02
2026-02-26,37470.48
2026-02-27,37020.38
2026-03-02,36491.59
2026-03-04,35810.62
2026-03-05,36270.84
2026-03-06,35926.53
2026-03-09,35247.72
2026-03-10,35705.47
2026-03-11,35225.15
2026-03-12,34995.14
2026-03-13,34186.38
2026-03-16,34358.33
2026-03-17,34630.88
2026-03-18,35027.36
2026-03-19,33922.06
2026-03-20,34085.99
